Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Index,Instrument,Isolate,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SAMPLE_TYPE,SRA Study,STRAIN
SRR5871705,RNA-Seq,65,72512310,PRJNA395838,SAMN07415210,"Microbe\, viral or environmental",34742635,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039229,uncalculated,uncalculated,missing,missing,73,Illumina HiSeq 2500,missing,missing,73_exp2_PHO84c_Rep_mCh_0_2mM_recovery_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,73_exp2_PHO84c_Rep_mCh_0_2mM_recovery_1h,Yeast culture,SRP113626,BY4741
SRR5871706,RNA-Seq,65,154651445,PRJNA395838,SAMN07415211,"Microbe\, viral or environmental",66197059,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039228,uncalculated,uncalculated,missing,missing,74,Illumina HiSeq 2500,missing,missing,74_exp2_PHO84c_Rep_mCh_0_2mM_recovery_2_33h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,74_exp2_PHO84c_Rep_mCh_0_2mM_recovery_2_33h,Yeast culture,SRP113626,BY4741
SRR5871707,RNA-Seq,65,124385690,PRJNA395838,SAMN07415208,"Microbe\, viral or environmental",54029397,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039227,uncalculated,uncalculated,missing,missing,71,Illumina HiSeq 2500,missing,missing,71_exp2_PHO84c_Rep_mCh_0_2mM_recovery_1_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,71_exp2_PHO84c_Rep_mCh_0_2mM_recovery_1_67h,Yeast culture,SRP113626,BY4741
SRR5871708,RNA-Seq,65,180144965,PRJNA395838,SAMN07415209,"Microbe\, viral or environmental",76925135,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039226,uncalculated,uncalculated,missing,missing,72,Illumina HiSeq 2500,missing,missing,72_exp2_PHO84c_Rep_mCh_0_2mM_recovery_1_83h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,72_exp2_PHO84c_Rep_mCh_0_2mM_recovery_1_83h,Yeast culture,SRP113626,BY4741
SRR5871709,RNA-Seq,65,29332160,PRJNA395838,SAMN07415355,"Microbe\, viral or environmental",14838389,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039225,uncalculated,uncalculated,missing,missing,218,Illumina HiSeq 2500,missing,missing,218_exp2_WT_Rep_0_06mM_recovery_11h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,218_exp2_WT_Rep_0_06mM_recovery_11h,Yeast culture,SRP113626,BY4741
SRR5871710,RNA-Seq,65,48807720,PRJNA395838,SAMN07415354,"Microbe\, viral or environmental",23909949,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039224,uncalculated,uncalculated,missing,missing,217,Illumina HiSeq 2500,missing,missing,217_exp2_WT_Rep_0_06mM_recovery_10h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,217_exp2_WT_Rep_0_06mM_recovery_10h,Yeast culture,SRP113626,BY4741
SRR5871711,RNA-Seq,65,161583565,PRJNA395838,SAMN07415353,"Microbe\, viral or environmental",72200361,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039223,uncalculated,uncalculated,missing,missing,216,Illumina HiSeq 2500,missing,missing,216_exp2_WT_Rep_0_06mM_recovery_0_83h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,216_exp2_WT_Rep_0_06mM_recovery_0_83h,Yeast culture,SRP113626,BY4741
SRR5871712,RNA-Seq,65,184358330,PRJNA395838,SAMN07415352,"Microbe\, viral or environmental",82291367,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039222,uncalculated,uncalculated,missing,missing,215,Illumina HiSeq 2500,missing,missing,215_exp2_WT_Rep_0_06mM_recovery_0_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,215_exp2_WT_Rep_0_06mM_recovery_0_67h,Yeast culture,SRP113626,BY4741
SRR5871713,RNA-Seq,65,92519960,PRJNA395838,SAMN07415351,"Microbe\, viral or environmental",43813165,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039221,uncalculated,uncalculated,missing,missing,214,Illumina HiSeq 2500,missing,missing,214_exp2_WT_Rep_0_06mM_recovery_0_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,214_exp2_WT_Rep_0_06mM_recovery_0_5h,Yeast culture,SRP113626,BY4741
SRR5871714,RNA-Seq,65,110683040,PRJNA395838,SAMN07415350,"Microbe\, viral or environmental",50939955,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039220,uncalculated,uncalculated,missing,missing,213,Illumina HiSeq 2500,missing,missing,213_exp2_WT_Rep_0_06mM_recovery_0_33h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,213_exp2_WT_Rep_0_06mM_recovery_0_33h,Yeast culture,SRP113626,BY4741
SRR5871715,RNA-Seq,65,82290715,PRJNA395838,SAMN07415349,"Microbe\, viral or environmental",38488575,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039219,uncalculated,uncalculated,missing,missing,212,Illumina HiSeq 2500,missing,missing,212_exp2_WT_Rep_0_06mM_recovery_0_17h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,212_exp2_WT_Rep_0_06mM_recovery_0_17h,Yeast culture,SRP113626,BY4741
SRR5871716,RNA-Seq,65,37913330,PRJNA395838,SAMN07415348,"Microbe\, viral or environmental",19790262,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039218,uncalculated,uncalculated,missing,missing,211,Illumina HiSeq 2500,missing,missing,211_exp2_WT_Rep_0_06mM_lowPi_9h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,211_exp2_WT_Rep_0_06mM_lowPi_9h,Yeast culture,SRP113626,BY4741
SRR5871717,RNA-Seq,65,76365055,PRJNA395838,SAMN07415232,"Microbe\, viral or environmental",38239857,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039217,uncalculated,uncalculated,missing,missing,95,Illumina HiSeq 2500,missing,missing,95_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_0_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,95_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_0_5h,Yeast culture,SRP113626,BY4741
SRR5871718,RNA-Seq,65,52705900,PRJNA395838,SAMN07415233,"Microbe\, viral or environmental",27243468,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039216,uncalculated,uncalculated,missing,missing,96,Illumina HiSeq 2500,missing,missing,96_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_0_75h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,96_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_0_75h,Yeast culture,SRP113626,BY4741
SRR5871719,RNA-Seq,65,79827020,PRJNA395838,SAMN07415234,"Microbe\, viral or environmental",39883690,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039215,uncalculated,uncalculated,missing,missing,97,Illumina HiSeq 2500,missing,missing,97_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_10_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,97_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_10_5h,Yeast culture,SRP113626,BY4741
SRR5871720,RNA-Seq,65,69164355,PRJNA395838,SAMN07415235,"Microbe\, viral or environmental",34704743,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039214,uncalculated,uncalculated,missing,missing,98,Illumina HiSeq 2500,missing,missing,98_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_10h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,98_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_10h,Yeast culture,SRP113626,BY4741
SRR5871721,RNA-Seq,65,46609420,PRJNA395838,SAMN07415228,"Microbe\, viral or environmental",23355378,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039213,uncalculated,uncalculated,missing,missing,91,Illumina HiSeq 2500,missing,missing,91_exp2_PHO84c_Rep_mCh_0_2mM_end_recovery_24h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,91_exp2_PHO84c_Rep_mCh_0_2mM_end_recovery_24h,Yeast culture,SRP113626,BY4741
SRR5871722,RNA-Seq,65,86049405,PRJNA395838,SAMN07415229,"Microbe\, viral or environmental",40306706,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039212,uncalculated,uncalculated,missing,missing,92,Illumina HiSeq 2500,missing,missing,92_exp2_PHO84c_Rep_mCh_L74F_0_06mM_end_lowPi_24_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,92_exp2_PHO84c_Rep_mCh_L74F_0_06mM_end_lowPi_24_67h,Yeast culture,SRP113626,BY4741
SRR5871723,RNA-Seq,65,79311440,PRJNA395838,SAMN07415357,"Microbe\, viral or environmental",35334817,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039211,uncalculated,uncalculated,missing,missing,220,Illumina HiSeq 2500,missing,missing,220_exp2_WT_Rep_0_06mM_recovery_1_33h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,220_exp2_WT_Rep_0_06mM_recovery_1_33h,Yeast culture,SRP113626,BY4741
SRR5871724,RNA-Seq,65,131909375,PRJNA395838,SAMN07415356,"Microbe\, viral or environmental",60570434,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039210,uncalculated,uncalculated,missing,missing,219,Illumina HiSeq 2500,missing,missing,219_exp2_WT_Rep_0_06mM_recovery_1_17h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,219_exp2_WT_Rep_0_06mM_recovery_1_17h,Yeast culture,SRP113626,BY4741
SRR5871725,RNA-Seq,65,86566090,PRJNA395838,SAMN07415252,"Microbe\, viral or environmental",43234605,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039209,uncalculated,uncalculated,missing,missing,115,Illumina HiSeq 2500,missing,missing,115_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_8_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,115_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_8_5h,Yeast culture,SRP113626,BY4741
SRR5871726,RNA-Seq,65,61633910,PRJNA395838,SAMN07415253,"Microbe\, viral or environmental",30957138,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039208,uncalculated,uncalculated,missing,missing,116,Illumina HiSeq 2500,missing,missing,116_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_8h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,116_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_8h,Yeast culture,SRP113626,BY4741
SRR5871727,RNA-Seq,65,85611110,PRJNA395838,SAMN07415254,"Microbe\, viral or environmental",42711132,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039207,uncalculated,uncalculated,missing,missing,117,Illumina HiSeq 2500,missing,missing,117_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_9_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,117_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_9_5h,Yeast culture,SRP113626,BY4741
SRR5871728,RNA-Seq,65,34223345,PRJNA395838,SAMN07415255,"Microbe\, viral or environmental",17592628,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039206,uncalculated,uncalculated,missing,missing,118,Illumina HiSeq 2500,missing,missing,118_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_9h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,118_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_9h,Yeast culture,SRP113626,BY4741
SRR5871729,RNA-Seq,65,260000000,PRJNA395838,SAMN07415248,"Microbe\, viral or environmental",127292319,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039205,uncalculated,uncalculated,missing,missing,111,Illumina HiSeq 2500,missing,missing,111_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_6_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,111_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_6_5h,Yeast culture,SRP113626,BY4741
SRR5903465,RNA-Seq,65,76070020,PRJNA395838,SAMN07453459,"Microbe\, viral or environmental",37942563,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3065054,uncalculated,uncalculated,missing,missing,22,Illumina HiSeq 2500,missing,missing,22_exp2_PHO84c_Rep_mCh_0_06mM_lowPi_7_5h_additional_files,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,22_exp2_PHO84c_Rep_mCh_0_06mM_lowPi_7_5h_additional_files,Yeast culture,SRP113626,BY4741
SRR5903466,RNA-Seq,65,6815900,PRJNA395838,SAMN07453460,"Microbe\, viral or environmental",3613437,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3065053,uncalculated,uncalculated,missing,missing,111,Illumina HiSeq 2500,missing,missing,111_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_6_5h_additional_files,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,111_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_6_5h_additional_files,Yeast culture,SRP113626,BY4741
SRR5903467,RNA-Seq,65,72116265,PRJNA395838,SAMN07453461,"Microbe\, viral or environmental",36017857,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3065052,uncalculated,uncalculated,missing,missing,113,Illumina HiSeq 2500,missing,missing,113_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_7_5h_additional_files,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,113_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_7_5h_additional_files,Yeast culture,SRP113626,BY4741
SRR5903468,RNA-Seq,65,5860660,PRJNA395838,SAMN07453462,"Microbe\, viral or environmental",2706290,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3065051,uncalculated,uncalculated,missing,missing,123,Illumina HiSeq 2500,missing,missing,123_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_0_83h_additional_files,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,123_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_0_83h_additional_files,Yeast culture,SRP113626,BY4741
SRR5903469,RNA-Seq,65,20963345,PRJNA395838,SAMN07453463,"Microbe\, viral or environmental",10971252,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3065050,uncalculated,uncalculated,missing,missing,321,Illumina HiSeq 2500,missing,missing,321_exp2_WT_Rep_L74F_0_06mM_lowPi_6_5h_additional_files,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,321_exp2_WT_Rep_L74F_0_06mM_lowPi_6_5h_additional_files,Yeast culture,SRP113626,BY4741
SRR5903470,RNA-Seq,65,52985660,PRJNA395838,SAMN07453464,"Microbe\, viral or environmental",26424258,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3065049,uncalculated,uncalculated,missing,missing,323,Illumina HiSeq 2500,missing,missing,323_exp2_WT_Rep_L74F_0_06mM_lowPi_7_5h_additional_files,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,323_exp2_WT_Rep_L74F_0_06mM_lowPi_7_5h_additional_files,Yeast culture,SRP113626,BY4741
SRR5871397,RNA-Seq,65,146683095,PRJNA395838,SAMN07415249,"Microbe\, viral or environmental",72735964,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039204,uncalculated,uncalculated,missing,missing,112,Illumina HiSeq 2500,missing,missing,112_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,112_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_6h,Yeast culture,SRP113626,BY4741
SRR5871398,RNA-Seq,65,260000000,PRJNA395838,SAMN07415250,"Microbe\, viral or environmental",126558491,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039203,uncalculated,uncalculated,missing,missing,113,Illumina HiSeq 2500,missing,missing,113_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_7_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,113_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_7_5h,Yeast culture,SRP113626,BY4741
SRR5871399,RNA-Seq,65,64484680,PRJNA395838,SAMN07415251,"Microbe\, viral or environmental",32605014,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039202,uncalculated,uncalculated,missing,missing,114,Illumina HiSeq 2500,missing,missing,114_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_7h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,114_exp2_PHO84c_Rep_mCh_L74F_0_06mM_lowPi_7h,Yeast culture,SRP113626,BY4741
SRR5871400,RNA-Seq,65,148652010,PRJNA395838,SAMN07415435,"Microbe\, viral or environmental",70598353,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039201,uncalculated,uncalculated,missing,missing,298,Illumina HiSeq 2500,missing,missing,298_exp2_WT_Rep_0_2mM_recovery_8_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,298_exp2_WT_Rep_0_2mM_recovery_8_5h,Yeast culture,SRP113626,BY4741
SRR5871401,RNA-Seq,65,144124240,PRJNA395838,SAMN07415434,"Microbe\, viral or environmental",68472147,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039200,uncalculated,uncalculated,missing,missing,297,Illumina HiSeq 2500,missing,missing,297_exp2_WT_Rep_0_2mM_recovery_7h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,297_exp2_WT_Rep_0_2mM_recovery_7h,Yeast culture,SRP113626,BY4741
SRR5871402,RNA-Seq,65,100436245,PRJNA395838,SAMN07415433,"Microbe\, viral or environmental",48369544,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039199,uncalculated,uncalculated,missing,missing,296,Illumina HiSeq 2500,missing,missing,296_exp2_WT_Rep_0_2mM_recovery_7_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,296_exp2_WT_Rep_0_2mM_recovery_7_5h,Yeast culture,SRP113626,BY4741
SRR5871403,RNA-Seq,65,121815265,PRJNA395838,SAMN07415432,"Microbe\, viral or environmental",58239957,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039198,uncalculated,uncalculated,missing,missing,295,Illumina HiSeq 2500,missing,missing,295_exp2_WT_Rep_0_2mM_recovery_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,295_exp2_WT_Rep_0_2mM_recovery_6h,Yeast culture,SRP113626,BY4741
SRR5871404,RNA-Seq,65,124822555,PRJNA395838,SAMN07415256,"Microbe\, viral or environmental",57305611,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039197,uncalculated,uncalculated,missing,missing,119,Illumina HiSeq 2500,missing,missing,119_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_0_17h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,119_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_0_17h,Yeast culture,SRP113626,BY4741
SRR5871405,RNA-Seq,65,118266915,PRJNA395838,SAMN07415257,"Microbe\, viral or environmental",54267970,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"fastq,sra",s3,s3.us-east-1,SRX3039196,uncalculated,uncalculated,missing,missing,120,Illumina HiSeq 2500,missing,missing,120_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_0_33h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,120_exp2_PHO84c_Rep_mCh_L74F_0_06mM_recovery_0_33h,Yeast culture,SRP113626,BY4741
SRR5871406,RNA-Seq,65,157486875,PRJNA395838,SAMN07415429,"Microbe\, viral or environmental",74688289,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039195,uncalculated,uncalculated,missing,missing,292,Illumina HiSeq 2500,missing,missing,292_exp2_WT_Rep_0_2mM_recovery_5_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,292_exp2_WT_Rep_0_2mM_recovery_5_5h,Yeast culture,SRP113626,BY4741
SRR5871407,RNA-Seq,65,95760600,PRJNA395838,SAMN07415428,"Microbe\, viral or environmental",41285917,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"sra,fastq",s3,s3.us-east-1,SRX3039194,uncalculated,uncalculated,missing,missing,291,Illumina HiSeq 2500,missing,missing,291_exp2_WT_Rep_0_2mM_recovery_4h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,291_exp2_WT_Rep_0_2mM_recovery_4h,Yeast culture,SRP113626,BY4741
SRR5871408,RNA-Seq,65,30728035,PRJNA395838,SAMN07415336,"Microbe\, viral or environmental",15839075,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039193,uncalculated,uncalculated,missing,missing,199,Illumina HiSeq 2500,missing,missing,199_exp2_WT_Rep_0_06mM_lowPi_3h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,199_exp2_WT_Rep_0_06mM_lowPi_3h,Yeast culture,SRP113626,BY4741
SRR5871409,RNA-Seq,65,28222155,PRJNA395838,SAMN07415337,"Microbe\, viral or environmental",14500535,WEIZMANN INSTITUTE OF SCIENCE,2015-08-25,public,"sra,fastq",s3,s3.us-east-1,SRX3039192,uncalculated,uncalculated,missing,missing,200,Illumina HiSeq 2500,missing,missing,200_exp2_WT_Rep_0_06mM_lowPi_4_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,200_exp2_WT_Rep_0_06mM_lowPi_4_5h,Yeast culture,SRP113626,BY4741
SRR5871410,RNA-Seq,65,129659725,PRJNA395838,SAMN07415221,"Microbe\, viral or environmental",61683267,WEIZMANN INSTITUTE OF SCIENCE,2015-09-06,public,"fastq,sra",s3,s3.us-east-1,SRX3039191,uncalculated,uncalculated,missing,missing,84,Illumina HiSeq 2500,missing,missing,84_exp2_PHO84c_Rep_mCh_0_2mM_recovery_6_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,84_exp2_PHO84c_Rep_mCh_0_2mM_recovery_6_5h,Yeast culture,SRP113626,BY4741
